chain_root	chain_shortest	chain_longest	chain_length	language	lang_name	stability	mode_word	mode_count	total_extensions	gloss	all_words_json
na-i-da	na-i-da	na-i-da-ja-s	4	xle	Eteocypriot	1.0000	aker	4	4	made	"[""aker"", ""aker"", ""aker"", ""aker""]"
di-ki-tu	di-ki-tu	di-ki-tu-ja-s	4	ave	Avestan	1.0000	udra	4	4	wiktionary	"[""udra"", ""udra"", ""udra"", ""udra""]"
di-ki-tu	di-ki-tu	di-ki-tu-ja-s	4	xpg	Phrygian	1.0000	kin	4	4	who	"[""kin"", ""kin"", ""kin"", ""kin""]"
i-nwa-za	i-nwa-za	i-nwa-za-*56-ni	4	xlc	Lycian	1.0000	kʷla-	4	4		"[""k\u02b7la-"", ""k\u02b7la-"", ""k\u02b7la-"", ""k\u02b7la-""]"
i-nwa-za	i-nwa-za	i-nwa-za-*56-ni	4	xrr	Etruscan	1.0000	θaukʰ-	4	4		"[""\u03b8auk\u02b0-"", ""\u03b8auk\u02b0-"", ""\u03b8auk\u02b0-"", ""\u03b8auk\u02b0-""]"
ka-na-si	ka-na-si	ka-na-si-si-r	4	ave	Avestan	1.0000	[-]	4	4	bones	"[""[-]"", ""[-]"", ""[-]"", ""[-]""]"
ka-na-si	ka-na-si	ka-na-si-si-r	4	ccs-pro	Proto-Kartvelian	1.0000	nu	4	4	no	"[""nu"", ""nu"", ""nu"", ""nu""]"
ka-na-si	ka-na-si	ka-na-si-si-r	4	ine-pro	Proto-Indo-European	1.0000	oː	4	4		"[""o\u02d0"", ""o\u02d0"", ""o\u02d0"", ""o\u02d0""]"
ka-na-si	ka-na-si	ka-na-si-si-r	4	uga	Ugaritic	1.0000	mθb	4	4		"[""m\u03b8b"", ""m\u03b8b"", ""m\u03b8b"", ""m\u03b8b""]"
ka-na-si	ka-na-si	ka-na-si-si-r	4	xcr	Eteocretan	1.0000	γίσσα	4	4		"[""\u03b3\u03af\u03c3\u03c3\u03b1"", ""\u03b3\u03af\u03c3\u03c3\u03b1"", ""\u03b3\u03af\u03c3\u03c3\u03b1"", ""\u03b3\u03af\u03c3\u03c3\u03b1""]"
ki-te-te	ki-te-te	ki-te-te-re-p	4	ine-pro	Proto-Indo-European	1.0000	oː	4	4		"[""o\u02d0"", ""o\u02d0"", ""o\u02d0"", ""o\u02d0""]"
ki-te-te	ki-te-te	ki-te-te-re-p	4	peo	Old Persian	1.0000	-ika	4	4		"[""-ika"", ""-ika"", ""-ika"", ""-ika""]"
ki-te-te	ki-te-te	ki-te-te-re-p	4	phn	Phoenician	1.0000	huː	4	4		"[""hu\u02d0"", ""hu\u02d0"", ""hu\u02d0"", ""hu\u02d0""]"
ki-te-te	ki-te-te	ki-te-te-re-p	4	uga	Ugaritic	1.0000	ʕsˤ	4	4		"[""\u0295s\u02e4"", ""\u0295s\u02e4"", ""\u0295s\u02e4"", ""\u0295s\u02e4""]"
ki-te-te	ki-te-te	ki-te-te-re-p	4	xcr	Eteocretan	1.0000	lrTɲ	4	4		"[""lrT\u0272"", ""lrT\u0272"", ""lrT\u0272"", ""lrT\u0272""]"
ki-te-te	ki-te-te	ki-te-te-re-p	4	xur	Urartian	1.0000	tsaʃɡ-	4	4		"[""tsa\u0283\u0261-"", ""tsa\u0283\u0261-"", ""tsa\u0283\u0261-"", ""tsa\u0283\u0261-""]"
na-da-wa	na-da-wa	na-da-wa-i-ja	4	ave	Avestan	1.0000	vɔː	4	4		"[""v\u0254\u02d0"", ""v\u0254\u02d0"", ""v\u0254\u02d0"", ""v\u0254\u02d0""]"
na-da-wa	na-da-wa	na-da-wa-i-ja	4	cms	Messapic	1.0000	toi	4	4	dative masculine article	"[""toi"", ""toi"", ""toi"", ""toi""]"
na-da-wa	na-da-wa	na-da-wa-i-ja	4	dra-pro	Proto-Dravidian	1.0000	poʈʈ-	4	4		"[""po\u0288\u0288-"", ""po\u0288\u0288-"", ""po\u0288\u0288-"", ""po\u0288\u0288-""]"
na-da-wa	na-da-wa	na-da-wa-i-ja	4	elx	Elamite	1.0000	ruku	4	4	testicle	"[""ruku"", ""ruku"", ""ruku"", ""ruku""]"
na-da-wa	na-da-wa	na-da-wa-i-ja	4	sem-pro	Proto-Semitic	1.0000	warx-	4	4		"[""warx-"", ""warx-"", ""warx-"", ""warx-""]"
na-da-wa	na-da-wa	na-da-wa-i-ja	4	uga	Ugaritic	1.0000	mid	4	4	oracc neo	"[""mid"", ""mid"", ""mid"", ""mid""]"
na-da-wa	na-da-wa	na-da-wa-i-ja	4	xcr	Eteocretan	1.0000	γίσσα	4	4		"[""\u03b3\u03af\u03c3\u03c3\u03b1"", ""\u03b3\u03af\u03c3\u03c3\u03b1"", ""\u03b3\u03af\u03c3\u03c3\u03b1"", ""\u03b3\u03af\u03c3\u03c3\u03b1""]"
na-da-wa	na-da-wa	na-da-wa-i-ja	4	xlc	Lycian	1.0000	Isɲta-	4	4		"[""Is\u0272ta-"", ""Is\u0272ta-"", ""Is\u0272ta-"", ""Is\u0272ta-""]"
na-da-wa	na-da-wa	na-da-wa-i-ja	4	xrr	Etruscan	1.0000	θaukʰ-	4	4		"[""\u03b8auk\u02b0-"", ""\u03b8auk\u02b0-"", ""\u03b8auk\u02b0-"", ""\u03b8auk\u02b0-""]"
na-ru-ka	na-ru-ka	na-ru-ka-na-s	4	ave	Avestan	1.0000	ɡhzhar	4	4		"[""\u0261hzhar"", ""\u0261hzhar"", ""\u0261hzhar"", ""\u0261hzhar""]"
na-ru-ka	na-ru-ka	na-ru-ka-na-s	4	ccs-pro	Proto-Kartvelian	1.0000	dar	4	4	to be unfit	"[""dar"", ""dar"", ""dar"", ""dar""]"
na-ru-ka	na-ru-ka	na-ru-ka-na-s	4	cms	Messapic	1.0000	zis	4	4	Zeus (Messapic form)	"[""zis"", ""zis"", ""zis"", ""zis""]"
na-ru-ka	na-ru-ka	na-ru-ka-na-s	4	peo	Old Persian	1.0000	AM	4	4		"[""AM"", ""AM"", ""AM"", ""AM""]"
na-ru-ka	na-ru-ka	na-ru-ka-na-s	4	xpg	Phrygian	1.0000	tʰri	4	4		"[""t\u02b0ri"", ""t\u02b0ri"", ""t\u02b0ri"", ""t\u02b0ri""]"
si-ru-te	si-ru-te	si-ru-te-i-di	4	cms	Messapic	1.0000	bilia	4	4	daughter	"[""bilia"", ""bilia"", ""bilia"", ""bilia""]"
si-ru-te	si-ru-te	si-ru-te-i-di	4	phn	Phoenician	1.0000	sˤūr	4	4		"[""s\u02e4\u016br"", ""s\u02e4\u016br"", ""s\u02e4\u016br"", ""s\u02e4\u016br""]"
si-ru-te	si-ru-te	si-ru-te-i-di	4	xle	Eteocypriot	1.0000	heloke	4	4	verb form	"[""heloke"", ""heloke"", ""heloke"", ""heloke""]"
ti-ja-sa	ti-ja-sa	ti-ja-sa-sa-r	4	ave	Avestan	1.0000	[-]	4	4	bones	"[""[-]"", ""[-]"", ""[-]"", ""[-]""]"
ti-ja-sa	ti-ja-sa	ti-ja-sa-sa-r	4	ine-pro	Proto-Indo-European	1.0000	kʷe	4	4		"[""k\u02b7e"", ""k\u02b7e"", ""k\u02b7e"", ""k\u02b7e""]"
ti-ja-sa	ti-ja-sa	ti-ja-sa-sa-r	4	phn	Phoenician	1.0000	ʔatta	4	4	wiktionary	"[""\u0294atta"", ""\u0294atta"", ""\u0294atta"", ""\u0294atta""]"
ti-ja-sa	ti-ja-sa	ti-ja-sa-sa-r	4	uga	Ugaritic	1.0000	θn	4	4		"[""\u03b8n"", ""\u03b8n"", ""\u03b8n"", ""\u03b8n""]"
ti-ja-sa	ti-ja-sa	ti-ja-sa-sa-r	4	xcr	Eteocretan	1.0000	γίσσα	4	4		"[""\u03b3\u03af\u03c3\u03c3\u03b1"", ""\u03b3\u03af\u03c3\u03c3\u03b1"", ""\u03b3\u03af\u03c3\u03c3\u03b1"", ""\u03b3\u03af\u03c3\u03c3\u03b1""]"
ti-ja-sa	ti-ja-sa	ti-ja-sa-sa-r	4	xur	Urartian	1.0000	kedan-	3	3	mobilize	"[""kedan-"", ""kedan-"", ""kedan-""]"
i-na-i-da	i-na-i-da	i-na-i-da-ja-s	4	ave	Avestan	1.0000	vɔː	4	4		"[""v\u0254\u02d0"", ""v\u0254\u02d0"", ""v\u0254\u02d0"", ""v\u0254\u02d0""]"
i-na-i-da	i-na-i-da	i-na-i-da-ja-s	4	cms	Messapic	1.0000	ai	4	4	conjunction (hypothetical)	"[""ai"", ""ai"", ""ai"", ""ai""]"
i-na-i-da	i-na-i-da	i-na-i-da-ja-s	4	peo	Old Persian	1.0000	aiva	4	4	one	"[""aiva"", ""aiva"", ""aiva"", ""aiva""]"
i-na-i-da	i-na-i-da	i-na-i-da-ja-s	4	sem-pro	Proto-Semitic	1.0000	warx-	4	4		"[""warx-"", ""warx-"", ""warx-"", ""warx-""]"
i-na-i-da	i-na-i-da	i-na-i-da-ja-s	4	uga	Ugaritic	1.0000	sˤuru	4	4		"[""s\u02e4uru"", ""s\u02e4uru"", ""s\u02e4uru"", ""s\u02e4uru""]"
i-na-i-da	i-na-i-da	i-na-i-da-ja-s	4	xcr	Eteocretan	1.0000	γίσσα	4	4		"[""\u03b3\u03af\u03c3\u03c3\u03b1"", ""\u03b3\u03af\u03c3\u03c3\u03b1"", ""\u03b3\u03af\u03c3\u03c3\u03b1"", ""\u03b3\u03af\u03c3\u03c3\u03b1""]"
a-ja-i-nwa	a-ja-i-nwa	a-ja-i-nwa-za-*56	4	ccs-pro	Proto-Kartvelian	1.0000	nu	4	4	no	"[""nu"", ""nu"", ""nu"", ""nu""]"
a-ja-i-nwa	a-ja-i-nwa	a-ja-i-nwa-za-*56	4	peo	Old Persian	1.0000	aθaⁿɡaʰ	4	4		"[""a\u03b8a\u207f\u0261a\u02b0"", ""a\u03b8a\u207f\u0261a\u02b0"", ""a\u03b8a\u207f\u0261a\u02b0"", ""a\u03b8a\u207f\u0261a\u02b0""]"
a-ja-i-nwa	a-ja-i-nwa	a-ja-i-nwa-za-*56	4	phn	Phoenician	1.0000	ʔatta	4	4	wiktionary	"[""\u0294atta"", ""\u0294atta"", ""\u0294atta"", ""\u0294atta""]"
a-ja-i-nwa	a-ja-i-nwa	a-ja-i-nwa-za-*56	4	xcr	Eteocretan	1.0000	γίσσα	4	4		"[""\u03b3\u03af\u03c3\u03c3\u03b1"", ""\u03b3\u03af\u03c3\u03c3\u03b1"", ""\u03b3\u03af\u03c3\u03c3\u03b1"", ""\u03b3\u03af\u03c3\u03c3\u03b1""]"
a-ja-i-nwa	a-ja-i-nwa	a-ja-i-nwa-za-*56	4	xle	Eteocypriot	1.0000	aker	4	4	made	"[""aker"", ""aker"", ""aker"", ""aker""]"
a-ja-re	a-ja-re	a-ja-re-ta	3	cms	Messapic	1.0000	zis	3	3	Zeus (Messapic form)	"[""zis"", ""zis"", ""zis""]"
a-ja-re	a-ja-re	a-ja-re-ta	3	ine-pro	Proto-Indo-European	1.0000	kʷe	3	3		"[""k\u02b7e"", ""k\u02b7e"", ""k\u02b7e""]"
a-ja-re	a-ja-re	a-ja-re-ta	3	uga	Ugaritic	1.0000	ʕsˤ	3	3		"[""\u0295s\u02e4"", ""\u0295s\u02e4"", ""\u0295s\u02e4""]"
a-ja-re	a-ja-re	a-ja-re-ta	3	xpg	Phrygian	1.0000	onoman	3	3	name	"[""onoman"", ""onoman"", ""onoman""]"
a-ja-re	a-ja-re	a-ja-re-ta	3	xrr	Etruscan	1.0000	-u	3	3	tir raetica	"[""-u"", ""-u"", ""-u""]"
a-ja-re	a-ja-re	a-ja-re-ta	3	xur	Urartian	1.0000	meʃ-	3	3		"[""me\u0283-"", ""me\u0283-"", ""me\u0283-""]"
a-ka-na	a-ka-na	a-ka-na-si	3	dra-pro	Proto-Dravidian	1.0000	poʈʈ-	3	3		"[""po\u0288\u0288-"", ""po\u0288\u0288-"", ""po\u0288\u0288-""]"
a-ka-na	a-ka-na	a-ka-na-si	3	elx	Elamite	1.0000	eul	3	3	meal, flour	"[""eul"", ""eul"", ""eul""]"
a-ka-na	a-ka-na	a-ka-na-si	3	ine-pro	Proto-Indo-European	1.0000	oː	3	3		"[""o\u02d0"", ""o\u02d0"", ""o\u02d0""]"
a-ka-na	a-ka-na	a-ka-na-si	3	peo	Old Persian	1.0000	AM	3	3		"[""AM"", ""AM"", ""AM""]"
a-ka-na	a-ka-na	a-ka-na-si	3	sem-pro	Proto-Semitic	1.0000	-aj-	3	3		"[""-aj-"", ""-aj-"", ""-aj-""]"
a-ka-na	a-ka-na	a-ka-na-si	3	xcr	Eteocretan	1.0000	ἄl̩α	3	3		"[""\u1f04l\u0329\u03b1"", ""\u1f04l\u0329\u03b1"", ""\u1f04l\u0329\u03b1""]"
a-ka-na	a-ka-na	a-ka-na-si	3	xrr	Etruscan	1.0000	-Ø	3	3	tir raetica	"[""-\u00d8"", ""-\u00d8"", ""-\u00d8""]"
a-re-di	a-re-di	a-re-di-ja	3	ave	Avestan	1.0000	stu-	3	3	to praise	"[""stu-"", ""stu-"", ""stu-""]"
a-re-di	a-re-di	a-re-di-ja	3	cms	Messapic	1.0000	zis	3	3	Zeus (Messapic form)	"[""zis"", ""zis"", ""zis""]"
a-re-di	a-re-di	a-re-di-ja	3	peo	Old Persian	1.0000	aiva	3	3	one	"[""aiva"", ""aiva"", ""aiva""]"
a-re-di	a-re-di	a-re-di-ja	3	sem-pro	Proto-Semitic	1.0000	ʃidθ-	3	3		"[""\u0283id\u03b8-"", ""\u0283id\u03b8-"", ""\u0283id\u03b8-""]"
a-re-di	a-re-di	a-re-di-ja	3	xcr	Eteocretan	1.0000	*mn-	3	3	fertile (?)	"[""*mn-"", ""*mn-"", ""*mn-""]"
a-re-di	a-re-di	a-re-di-ja	3	xlc	Lycian	1.0000	is-	3	3		"[""is-"", ""is-"", ""is-""]"
a-re-di	a-re-di	a-re-di-ja	3	xpg	Phrygian	1.0000	e-	3	3		"[""e-"", ""e-"", ""e-""]"
a-re-di	a-re-di	a-re-di-ja	3	xrr	Etruscan	1.0000	-u	3	3	tir raetica	"[""-u"", ""-u"", ""-u""]"
a-se-ra	a-se-ra	a-se-ra-te	3	cms	Messapic	1.0000	mazzes	3	3	greater	"[""mazzes"", ""mazzes"", ""mazzes""]"
a-se-ra	a-se-ra	a-se-ra-te	3	elx	Elamite	1.0000	ʃutu	3	3		"[""\u0283utu"", ""\u0283utu"", ""\u0283utu""]"
a-se-ra	a-se-ra	a-se-ra-te	3	ine-pro	Proto-Indo-European	1.0000	oː	3	3		"[""o\u02d0"", ""o\u02d0"", ""o\u02d0""]"
a-se-ra	a-se-ra	a-se-ra-te	3	peo	Old Persian	1.0000	-ika	3	3		"[""-ika"", ""-ika"", ""-ika""]"
a-se-ra	a-se-ra	a-se-ra-te	3	uga	Ugaritic	1.0000	θn	3	3		"[""\u03b8n"", ""\u03b8n"", ""\u03b8n""]"
a-se-ra	a-se-ra	a-se-ra-te	3	xle	Eteocypriot	1.0000	siwai	3	3		"[""siwai"", ""siwai"", ""siwai""]"
a-si-ru	a-si-ru	a-si-ru-te	3	ave	Avestan	1.0000	[-]	3	3	bones	"[""[-]"", ""[-]"", ""[-]""]"
a-si-ru	a-si-ru	a-si-ru-te	3	ccs-pro	Proto-Kartvelian	1.0000	ode	3	3	hardly	"[""ode"", ""ode"", ""ode""]"
a-si-ru	a-si-ru	a-si-ru-te	3	cms	Messapic	1.0000	bilia	3	3	daughter	"[""bilia"", ""bilia"", ""bilia""]"
a-si-ru	a-si-ru	a-si-ru-te	3	hit	Hittite	1.0000	kut	3	3		"[""kut"", ""kut"", ""kut""]"
a-si-ru	a-si-ru	a-si-ru-te	3	xcr	Eteocretan	1.0000	†=ð	3	3		"[""\u2020=\u00f0"", ""\u2020=\u00f0"", ""\u2020=\u00f0""]"
a-si-ru	a-si-ru	a-si-ru-te	3	xld	Lydian	1.0000	ʃi-	3	3		"[""\u0283i-"", ""\u0283i-"", ""\u0283i-""]"
a-si-ru	a-si-ru	a-si-ru-te	3	xle	Eteocypriot	1.0000	heloke	3	3	verb form	"[""heloke"", ""heloke"", ""heloke""]"
da-wa-i	da-wa-i	da-wa-i-ja	3	ave	Avestan	1.0000	us-	3	3	above	"[""us-"", ""us-"", ""us-""]"
da-wa-i	da-wa-i	da-wa-i-ja	3	cms	Messapic	1.0000	toi	3	3	dative masculine article	"[""toi"", ""toi"", ""toi""]"
da-wa-i	da-wa-i	da-wa-i-ja	3	sem-pro	Proto-Semitic	1.0000	U₃	3	3		"[""U\u2083"", ""U\u2083"", ""U\u2083""]"
da-wa-i	da-wa-i	da-wa-i-ja	3	uga	Ugaritic	1.0000	ib	3	3	oracc neo	"[""ib"", ""ib"", ""ib""]"
da-wa-i	da-wa-i	da-wa-i-ja	3	xcr	Eteocretan	1.0000	γίσσα	3	3		"[""\u03b3\u03af\u03c3\u03c3\u03b1"", ""\u03b3\u03af\u03c3\u03c3\u03b1"", ""\u03b3\u03af\u03c3\u03c3\u03b1""]"
da-wa-i	da-wa-i	da-wa-i-ja	3	xlc	Lycian	1.0000	mɲn-	3	3		"[""m\u0272n-"", ""m\u0272n-"", ""m\u0272n-""]"
da-wa-i	da-wa-i	da-wa-i-ja	3	xpg	Phrygian	1.0000	tʰri	3	3		"[""t\u02b0ri"", ""t\u02b0ri"", ""t\u02b0ri""]"
da-wa-i	da-wa-i	da-wa-i-ja	3	xrr	Etruscan	1.0000	sukʰ	3	3		"[""suk\u02b0"", ""suk\u02b0"", ""suk\u02b0""]"
i-te-si	i-te-si	i-te-si-ra	3	ine-pro	Proto-Indo-European	1.0000	oː	3	3		"[""o\u02d0"", ""o\u02d0"", ""o\u02d0""]"
i-te-si	i-te-si	i-te-si-ra	3	phn	Phoenician	1.0000	beːt	3	3		"[""be\u02d0t"", ""be\u02d0t"", ""be\u02d0t""]"
i-te-si	i-te-si	i-te-si-ra	3	uga	Ugaritic	1.0000	θn	3	3		"[""\u03b8n"", ""\u03b8n"", ""\u03b8n""]"
i-te-si	i-te-si	i-te-si-ra	3	xcr	Eteocretan	1.0000	γίσσα	3	3		"[""\u03b3\u03af\u03c3\u03c3\u03b1"", ""\u03b3\u03af\u03c3\u03c3\u03b1"", ""\u03b3\u03af\u03c3\u03c3\u03b1""]"
i-te-si	i-te-si	i-te-si-ra	3	xlc	Lycian	1.0000	ai	3	3		"[""ai"", ""ai"", ""ai""]"
i-te-si	i-te-si	i-te-si-ra	3	xpg	Phrygian	1.0000	ad	3	3	to	"[""ad"", ""ad"", ""ad""]"
i-te-si	i-te-si	i-te-si-ra	3	xur	Urartian	1.0000	tsaʃɡ-	3	3		"[""tsa\u0283\u0261-"", ""tsa\u0283\u0261-"", ""tsa\u0283\u0261-""]"
o-sa-re	o-sa-re	o-sa-re-ja	3	cms	Messapic	1.0000	mazzes	3	3	greater	"[""mazzes"", ""mazzes"", ""mazzes""]"
o-sa-re	o-sa-re	o-sa-re-ja	3	phn	Phoenician	1.0000	ʃadû	3	3		"[""\u0283ad\u00fb"", ""\u0283ad\u00fb"", ""\u0283ad\u00fb""]"
o-sa-re	o-sa-re	o-sa-re-ja	3	uga	Ugaritic	1.0000	arsˤ	3	3		"[""ars\u02e4"", ""ars\u02e4"", ""ars\u02e4""]"
o-sa-re	o-sa-re	o-sa-re-ja	3	xle	Eteocypriot	1.0000	awis	3	3		"[""awis"", ""awis"", ""awis""]"
o-sa-re	o-sa-re	o-sa-re-ja	3	xrr	Etruscan	1.0000	ihi	3	3	here/there (locative particle)	"[""ihi"", ""ihi"", ""ihi""]"
ra-me-i	ra-me-i	ra-me-i-ti	3	ccs-pro	Proto-Kartvelian	1.0000	zu	3	3	to weep	"[""zu"", ""zu"", ""zu""]"
ra-me-i	ra-me-i	ra-me-i-ti	3	ine-pro	Proto-Indo-European	1.0000	oː	3	3		"[""o\u02d0"", ""o\u02d0"", ""o\u02d0""]"
ra-me-i	ra-me-i	ra-me-i-ti	3	phn	Phoenician	1.0000	huː	3	3		"[""hu\u02d0"", ""hu\u02d0"", ""hu\u02d0""]"
ra-me-i	ra-me-i	ra-me-i-ti	3	sem-pro	Proto-Semitic	1.0000	tˤiːn-	3	3		"[""t\u02e4i\u02d0n-"", ""t\u02e4i\u02d0n-"", ""t\u02e4i\u02d0n-""]"
ra-me-i	ra-me-i	ra-me-i-ti	3	uga	Ugaritic	1.0000	θn	3	3		"[""\u03b8n"", ""\u03b8n"", ""\u03b8n""]"
ra-me-i	ra-me-i	ra-me-i-ti	3	xcr	Eteocretan	1.0000	γίσσα	3	3		"[""\u03b3\u03af\u03c3\u03c3\u03b1"", ""\u03b3\u03af\u03c3\u03c3\u03b1"", ""\u03b3\u03af\u03c3\u03c3\u03b1""]"
ra-me-i	ra-me-i	ra-me-i-ti	3	xpg	Phrygian	1.0000	e-	3	3		"[""e-"", ""e-"", ""e-""]"
ra-me-i	ra-me-i	ra-me-i-ti	3	xrr	Etruscan	1.0000	-Ø	3	3	tir raetica	"[""-\u00d8"", ""-\u00d8"", ""-\u00d8""]"
ra-me-i	ra-me-i	ra-me-i-ti	3	xur	Urartian	1.0000	nuld-	3	3	make great	"[""nuld-"", ""nuld-"", ""nuld-""]"
ru-te-i	ru-te-i	ru-te-i-di	3	phn	Phoenician	1.0000	huː	3	3		"[""hu\u02d0"", ""hu\u02d0"", ""hu\u02d0""]"
ru-te-i	ru-te-i	ru-te-i-di	3	xle	Eteocypriot	1.0000	pʰoke	3	3		"[""p\u02b0oke"", ""p\u02b0oke"", ""p\u02b0oke""]"
sa-i-da	sa-i-da	sa-i-da-a-u	3	cms	Messapic	1.0000	ma	3	3	prohibition particle	"[""ma"", ""ma"", ""ma""]"
sa-i-da	sa-i-da	sa-i-da-a-u	3	peo	Old Persian	1.0000	aiva	3	3	one	"[""aiva"", ""aiva"", ""aiva""]"
sa-i-da	sa-i-da	sa-i-da-a-u	3	phn	Phoenician	1.0000	pani	3	3		"[""pani"", ""pani"", ""pani""]"
sa-i-da	sa-i-da	sa-i-da-a-u	3	sem-pro	Proto-Semitic	1.0000	ʔarx-	3	3		"[""\u0294arx-"", ""\u0294arx-"", ""\u0294arx-""]"
sa-i-da	sa-i-da	sa-i-da-a-u	3	xle	Eteocypriot	1.0000	pʰoke	3	3		"[""p\u02b0oke"", ""p\u02b0oke"", ""p\u02b0oke""]"
sa-i-da	sa-i-da	sa-i-da-a-u	3	xrr	Etruscan	1.0000	-u	3	3	tir raetica	"[""-u"", ""-u"", ""-u""]"
se-to-i	se-to-i	se-to-i-ja	3	ave	Avestan	1.0000	[frja]	3	3		"[""[frja]"", ""[frja]"", ""[frja]""]"
se-to-i	se-to-i	se-to-i-ja	3	cms	Messapic	1.0000	ma	3	3	prohibition particle	"[""ma"", ""ma"", ""ma""]"
se-to-i	se-to-i	se-to-i-ja	3	elx	Elamite	1.0000	ʃam	3	3		"[""\u0283am"", ""\u0283am"", ""\u0283am""]"
se-to-i	se-to-i	se-to-i-ja	3	sem-pro	Proto-Semitic	1.0000	ʔimm-	3	3	wiktionary cat	"[""\u0294imm-"", ""\u0294imm-"", ""\u0294imm-""]"
se-to-i	se-to-i	se-to-i-ja	3	uga	Ugaritic	1.0000	θinaː	3	3		"[""\u03b8ina\u02d0"", ""\u03b8ina\u02d0"", ""\u03b8ina\u02d0""]"
se-to-i	se-to-i	se-to-i-ja	3	xcr	Eteocretan	1.0000	†=k̑	3	3	and	"[""\u2020=k\u0311"", ""\u2020=k\u0311"", ""\u2020=k\u0311""]"
se-to-i	se-to-i	se-to-i-ja	3	xlc	Lycian	1.0000	iwe-	3	3	(unknown)	"[""iwe-"", ""iwe-"", ""iwe-""]"
da-se-ra	da-se-ra	da-se-ra-te	3	cms	Messapic	1.0000	mazzes	3	3	greater	"[""mazzes"", ""mazzes"", ""mazzes""]"
da-se-ra	da-se-ra	da-se-ra-te	3	elx	Elamite	1.0000	ʃutu	3	3		"[""\u0283utu"", ""\u0283utu"", ""\u0283utu""]"
da-se-ra	da-se-ra	da-se-ra-te	3	ine-pro	Proto-Indo-European	1.0000	hoː	3	3		"[""ho\u02d0"", ""ho\u02d0"", ""ho\u02d0""]"
da-se-ra	da-se-ra	da-se-ra-te	3	xld	Lydian	1.0000	ofi-	3	3	to call upon	"[""ofi-"", ""ofi-"", ""ofi-""]"
da-se-ra	da-se-ra	da-se-ra-te	3	xle	Eteocypriot	1.0000	siwai	3	3		"[""siwai"", ""siwai"", ""siwai""]"
da-se-ra	da-se-ra	da-se-ra-te	3	xpg	Phrygian	1.0000	ke	3	3	and	"[""ke"", ""ke"", ""ke""]"
ja-ja-ja	ja-ja-ja	ja-ja-ja-wa	3	ave	Avestan	1.0000	[-]	3	3	bones	"[""[-]"", ""[-]"", ""[-]""]"
ja-ja-ja	ja-ja-ja	ja-ja-ja-wa	3	dra-pro	Proto-Dravidian	1.0000	poʈʈ-	3	3		"[""po\u0288\u0288-"", ""po\u0288\u0288-"", ""po\u0288\u0288-""]"
ja-ja-ja	ja-ja-ja	ja-ja-ja-wa	3	hit	Hittite	1.0000	xuːʃ	3	3		"[""xu\u02d0\u0283"", ""xu\u02d0\u0283"", ""xu\u02d0\u0283""]"
ja-ja-ja	ja-ja-ja	ja-ja-ja-wa	3	sem-pro	Proto-Semitic	1.0000	U₃	3	3		"[""U\u2083"", ""U\u2083"", ""U\u2083""]"
ja-ja-ja	ja-ja-ja	ja-ja-ja-wa	3	xcr	Eteocretan	1.0000	γίσσα	3	3		"[""\u03b3\u03af\u03c3\u03c3\u03b1"", ""\u03b3\u03af\u03c3\u03c3\u03b1"", ""\u03b3\u03af\u03c3\u03c3\u03b1""]"
ja-ja-ja	ja-ja-ja	ja-ja-ja-wa	3	xld	Lydian	1.0000	kukok	3	3	(unknown)	"[""kukok"", ""kukok"", ""kukok""]"
ja-ja-ja	ja-ja-ja	ja-ja-ja-wa	3	xpg	Phrygian	1.0000	aoːroː	3	3		"[""ao\u02d0ro\u02d0"", ""ao\u02d0ro\u02d0"", ""ao\u02d0ro\u02d0""]"
ja-ja-ja	ja-ja-ja	ja-ja-ja-wa	3	xrr	Etruscan	1.0000	-Ø	3	3	tir raetica	"[""-\u00d8"", ""-\u00d8"", ""-\u00d8""]"
ja-ja-ja	ja-ja-ja	ja-ja-ja-wa	3	xur	Urartian	1.0000	eme	3	3	(meaning unknown)	"[""eme"", ""eme"", ""eme""]"
ja-re-di	ja-re-di	ja-re-di-ja	3	ave	Avestan	1.0000	stu-	3	3	to praise	"[""stu-"", ""stu-"", ""stu-""]"
ja-re-di	ja-re-di	ja-re-di-ja	3	cms	Messapic	1.0000	zis	3	3	Zeus (Messapic form)	"[""zis"", ""zis"", ""zis""]"
ja-re-di	ja-re-di	ja-re-di-ja	3	sem-pro	Proto-Semitic	1.0000	ʃidθ-	3	3		"[""\u0283id\u03b8-"", ""\u0283id\u03b8-"", ""\u0283id\u03b8-""]"
ja-re-di	ja-re-di	ja-re-di-ja	3	uga	Ugaritic	1.0000	rpu	3	3	oracc neo	"[""rpu"", ""rpu"", ""rpu""]"
ja-re-di	ja-re-di	ja-re-di-ja	3	xcr	Eteocretan	1.0000	*mn-	3	3	fertile (?)	"[""*mn-"", ""*mn-"", ""*mn-""]"
ja-re-di	ja-re-di	ja-re-di-ja	3	xlc	Lycian	1.0000	is-	3	3		"[""is-"", ""is-"", ""is-""]"
ja-re-di	ja-re-di	ja-re-di-ja	3	xrr	Etruscan	1.0000	-u	3	3	tir raetica	"[""-u"", ""-u"", ""-u""]"
ki-te-si	ki-te-si	ki-te-si-ra	3	cms	Messapic	1.0000	dazimas	3	3	personal name	"[""dazimas"", ""dazimas"", ""dazimas""]"
